scenario,popsize,nItems,landsize,nClusters,clusterSpread,tmax,genmax,g_patho_init,range_food,range_agents,range_move,handling_time,regen_time,pTransmit,initialInfections,costInfect,nThreads,dispersal,infect_percent,replicate,ofi
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.025,1,2,TRUE,1,1644501154
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.025,1,2,TRUE,2,1644501155
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.025,1,2,TRUE,3,1644501156
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.025,1,2,TRUE,4,1644501157
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.025,1,2,TRUE,5,1644501158
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.025,1,2,TRUE,6,1644501159
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.025,1,2,TRUE,7,1644501160
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.025,1,2,TRUE,8,1644501161
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.025,1,2,TRUE,9,1644501162
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.025,1,2,TRUE,10,1644501163
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,1,2,TRUE,1,1644501164
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,1,2,TRUE,2,1644501165
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,1,2,TRUE,3,1644501166
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,1,2,TRUE,4,1644501167
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,1,2,TRUE,5,1644501168
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,1,2,TRUE,6,1644501169
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,1,2,TRUE,7,1644501170
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,1,2,TRUE,8,1644501171
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,1,2,TRUE,9,1644501172
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.05,1,2,TRUE,10,1644501173
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,1,2,TRUE,1,1644501174
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,1,2,TRUE,2,1644501175
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,1,2,TRUE,3,1644501176
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,1,2,TRUE,4,1644501177
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,1,2,TRUE,5,1644501178
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,1,2,TRUE,6,1644501179
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,1,2,TRUE,7,1644501180
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,1,2,TRUE,8,1644501181
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,1,2,TRUE,9,1644501182
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,20,0.05,20,0.075,1,2,TRUE,10,1644501183
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,1,2,TRUE,1,1644501184
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,1,2,TRUE,2,1644501185
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,1,2,TRUE,3,1644501186
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,1,2,TRUE,4,1644501187
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,1,2,TRUE,5,1644501188
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,1,2,TRUE,6,1644501189
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,1,2,TRUE,7,1644501190
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,1,2,TRUE,8,1644501191
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,1,2,TRUE,9,1644501192
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.025,1,2,TRUE,10,1644501193
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,2,TRUE,1,1644501194
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,2,TRUE,2,1644501195
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,2,TRUE,3,1644501196
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,2,TRUE,4,1644501197
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,2,TRUE,5,1644501198
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,2,TRUE,6,1644501199
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,2,TRUE,7,1644501200
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,2,TRUE,8,1644501201
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,2,TRUE,9,1644501202
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.05,1,2,TRUE,10,1644501203
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,2,TRUE,1,1644501204
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,2,TRUE,2,1644501205
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,2,TRUE,3,1644501206
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,2,TRUE,4,1644501207
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,2,TRUE,5,1644501208
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,2,TRUE,6,1644501209
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,2,TRUE,7,1644501210
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,2,TRUE,8,1644501211
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,2,TRUE,9,1644501212
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,50,0.05,20,0.075,1,2,TRUE,10,1644501213
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,2,TRUE,1,1644501214
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,2,TRUE,2,1644501215
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,2,TRUE,3,1644501216
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,2,TRUE,4,1644501217
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,2,TRUE,5,1644501218
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,2,TRUE,6,1644501219
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,2,TRUE,7,1644501220
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,2,TRUE,8,1644501221
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,2,TRUE,9,1644501222
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.025,1,2,TRUE,10,1644501223
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,2,TRUE,1,1644501224
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,2,TRUE,2,1644501225
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,2,TRUE,3,1644501226
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,2,TRUE,4,1644501227
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,2,TRUE,5,1644501228
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,2,TRUE,6,1644501229
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,2,TRUE,7,1644501230
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,2,TRUE,8,1644501231
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,2,TRUE,9,1644501232
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.05,1,2,TRUE,10,1644501233
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,2,TRUE,1,1644501234
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,2,TRUE,2,1644501235
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,2,TRUE,3,1644501236
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,2,TRUE,4,1644501237
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,2,TRUE,5,1644501238
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,2,TRUE,6,1644501239
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,2,TRUE,7,1644501240
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,2,TRUE,8,1644501241
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,2,TRUE,9,1644501242
2,500,1800,60,60,1,100,5000,3000,1,1,1,5,100,0.05,20,0.075,1,2,TRUE,10,1644501243
